_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PCODE,ward,PHONE,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,run_date,geometry
346,3795,North Etobicoke Jr Ymca,Non Profit Agency,88 HUMBER COLLEGE BLVD,M9V 5G3,1,(416) 744-4265,Low Rise Apartment,,20,20,32,0,0,72,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5986539334, 43.7317348465)}"
347,3810,Isabella Walton Child Care (Scarborough) Inc.,Non Profit Agency,835 BIRCHMOUNT RD,M1K 5K1,20,(416) 750-4598,High Rise Apartment,,10,10,32,0,0,52,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2774145149, 43.72933780430001)}"
348,3829,Queen Victoria Child Care Centre,Non Profit Agency,100 CLOSE AVE,M6K 2V3,4,(416) 530-0683,Public Elementary School,Queen Victoria Junior School,0,15,24,65,90,194,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.435320697, 43.636509493)}"
349,3875,Fleming Jr Ymca,Non Profit Agency,22 LITTLES RD,M1B 5B5,25,(416) 287-8534,Public Elementary School,Fleming Public School,0,10,16,26,30,82,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2034461426, 43.815995375)}"
350,3880,Casa Del Zotto Children's Centre,Non Profit Agency,3010 DUFFERIN ST,M6B 4J5,8,(416) 789-7011x222,High Rise Apartment,Casa Del Zotto,0,30,48,0,0,78,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4549955166, 43.7118708882)}"
351,3884,Mothercraft:  Toronto Eaton Centre,Non Profit Agency,14 TRINITY SQ,M5G 1B1,13,(416) 340-9651,Other,Marriott Hotel,10,10,32,0,0,52,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.38147311, 43.654478057)}"
352,3893,Antica Village Children's Day Care Centre (646508 Ontario Ltd),Commercial Agency,360 HULLMAR DR,M3N 2X7,7,(416) 661-8666,Community/Recreation Centre,Antica Recreation Centre,0,0,16,0,15,31,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5233241387, 43.7735635514)}"
353,3942,N.Y.A.D Scarborough Village,Non Profit Agency,15 LUELLA ST,M1J 3P2,24,(416) 261-4815,Public Elementary School,Scarborough Village Public School,0,0,16,26,30,72,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.222071791, 43.744119359)}"
354,3952,Millvalley Child Care Centre,Commercial Agency,411 MILL RD,M9C 1Y9,2,(416) 621-7553x10,Public Elementary School,Mill Valley,0,0,24,26,45,95,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.586971574, 43.644189383)}"
355,3957,Swansea Kids Place,Non Profit Agency,207 WINDERMERE AVE,M6S 3J9,4,(416) 763-1908,Public Elementary School,Swansea Public School,0,0,0,78,150,228,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.477042751, 43.643679285)}"
356,3959,Sunflower House,Non Profit Agency,162 DUNN AVE,M6K 2R6,4,(416) 530-0884,House,,10,10,24,0,0,44,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.433403399, 43.636975892)}"
357,3963,Le Petit Chaperon Rouge - Etobicoke,Non Profit Agency,755 ROYAL YORK RD,M8Y 2T3,3,(416) 236-4557,Catholic Elementary (French),Ecole Sainte Marguerite D'Youville,0,10,20,49,75,154,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5060913332, 43.6359662792)}"
358,3967,Lady Bug Day Care Centre,Commercial Agency,400 BURNHAMTHORPE RD,M9B 2A8,2,(416) 626-1251,Place of Worship,St. James United Church,0,0,48,0,0,48,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.5562775297, 43.6466991168)}"
359,3970,Grace Church On-The-Hill Child Care Centre,Non Profit Agency,300 LONSDALE RD,M4V 1X4,12,(416) 932-3502,Place of Worship,Grace Church On-The-Hill,20,42,30,0,0,92,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4097323296, 43.6895155354)}"
360,3972,Network Child Care Services - Ossington Avenue North,Non Profit Agency,756 OSSINGTON AVE,M6G 3T9,9,(416) 530-0722x4028,Other,Italian Congress Building,10,15,24,0,0,49,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4262213175, 43.6626326357)}"
361,3992,Our Lady Of Sorrows School Age Ymca,Non Profit Agency,32 MONTGOMERY RD,M8X 1Z4,3,(416) 305-6633,Catholic Elementary School,Our Lady Of Sorrows Catholic School,0,0,0,39,120,159,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.518967037, 43.648219364)}"
362,4012,Kateri Kids Child Care Centre,Non Profit Agency,70 MARGARET AVE,M2J 4C5,17,(416) 496-2965,Catholic Elementary School,Blessed Kateri Tekakwitha Separate School,0,0,16,0,30,46,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.338051587, 43.785819708000005)}"
363,4028,Waterfront Montessori Childrens Centre,Non Profit Agency,18 WYANDOT AVE,M5J 2M9,10,(416) 203-1017,Community/Recreation Centre,Algonquin Island Residents Association,0,0,24,0,0,24,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.36218261, 43.626520684)}"
364,4044,Mary Ward Child Care Centre,Non Profit Agency,3200 KENNEDY RD,M1V 3S8,22,(416) 297-9660,Catholic High School,Mary Ward Separate School,10,15,24,0,0,49,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.30394007, 43.815753423)}"
365,4049,Rouge Valley Jr Ymca,Non Profit Agency,30 DURNFORD RD,M1B 4X3,25,(416) 282-7253,Public Elementary School,Rouge Valley Public School,0,10,16,26,45,97,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.151287388, 43.799386255)}"
366,4074,St. Bede Child Care Centre,Non Profit Agency,521 SEWELLS RD,M1B 5H3,25,(416) 724-7132,Catholic Elementary School,St. Bede's Separate School,0,0,32,0,30,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.206547702, 43.817978902)}"
367,4110,Whitney Child Centre,Non Profit Agency,119 ROSEDALE HEIGHTS DR,M4T 1C7,11,(416) 481-0211,Public Elementary School,Whitney Public School,0,15,40,26,26,107,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3784005035, 43.6871689272)}"
368,4115,Churchill Chums School Age Child Care Centre,Non Profit Agency,188 CHURCHILL AVE,M2N 1Z5,18,(416) 221-5923,Public Elementary School,Churchill Public School,10,20,32,39,75,176,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4270394271, 43.770762201)}"
369,4144,Heath And Ferndale Child Care Program,Non Profit Agency,23 FERNDALE AVE,M4T 2B4,12,(416) 961-9678,Public Elementary School,Deer Park Public School,0,15,24,78,75,192,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.391556383, 43.689651945)}"
370,4176,Denlow Community Child Care Centre,Non Profit Agency,50 DENLOW BLVD,M3B 1P7,15,(416) 443-9394,Public Elementary School,Denlow Public School,0,0,20,13,30,63,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3642309643, 43.7458480917)}"
371,4184,Dundas Kindergarten Enrichment Program,Non Profit Agency,935 DUNDAS ST E,M4M 1R4,14,(416) 469-8417,Public Elementary School,Dundas Public School/First Nations Public School,0,0,0,52,30,82,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.348686332, 43.662077745)}"
372,4186,York Humber Child Care,Non Profit Agency,100 EMMETT AVE,M6M 2E6,5,(416) 241-5534,Public High School,York Humber High School,10,15,16,0,0,41,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.506177455, 43.688569188)}"
373,4218,Dunlace Children's Centre,Non Profit Agency,20 DUNLACE DR,M2L 2S1,15,(416) 445-7976,Public Elementary School,Dunlace Public School,0,0,24,26,52,102,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.370357324, 43.762459427)}"
374,4240,French Connection,Non Profit Agency,40 ERSKINE AVE,M4P 1Y2,15,(416) 485-1678,Public Elementary School,John Fisher Public School,0,0,16,26,83,125,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.397469377, 43.71192825200001)}"
375,4258,Port Royal Jr Ymca,Non Profit Agency,410 PORT ROYAL TRAIL,M1V 4R1,23,(416) 298-8911,Public Elementary School,Port Royal Public School,0,0,32,39,60,131,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2898064586, 43.82497779820001)}"
376,4263,Lambton Park Child Care Centre,Non Profit Agency,50 BERNICE CRES,M6N 1W9,5,(416) 762-5177,Public Elementary School,Lambton Park Community School,0,0,16,26,30,72,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4983107577, 43.6675845619)}"
377,4276,St. Stephen's Harbourfront Child Care (650 Queen's Quay West),Non Profit Agency,650 QUEENS QUAY W,M5V 3N2,10,(416) 925-2103x1756,High Rise Apartment,,16,20,0,0,0,36,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.39883913, 43.635701847)}"
378,4307,Das Day Care/Operator: Brant Steet Day Care (Licence # 15021),Non Profit Agency,85 LOWER JARVIS ST,M5E 1R8,10,(416) 368-9735,Public Elementary School,Downtown Alternative Primary School,0,0,0,26,45,71,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.370415651, 43.647736135)}"
379,4310,Trinity Bellwoods Community Children's Group/Care (Crawford Street),Non Profit Agency,155 CRAWFORD ST,M6J 2V5,10,(416) 537-9021,Community/Rec Centre - City,Trinity Community Recreation Centre,0,0,0,0,35,35,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.415373907, 43.646435278)}"
380,4319,Brian Petits Amis,Non Profit Agency,95 BRIAN DR,M2J 3Y6,17,(416) 491-1231,Public Elementary School,Brian Public School,0,10,24,52,0,86,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.331933542, 43.782453191)}"
381,4323,Owen Community Learning Centre,Non Profit Agency,111 OWEN BLVD,M2P 1G6,15,(416) 730-8948,Public Elementary School,Owen Public School,0,0,40,52,110,202,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3925194396, 43.7490647823)}"
382,4372,Briarcrest Child Care,Non Profit Agency,60 WELLESWORTH DR,M9C 4R3,2,(416) 620-9914,Public Elementary School,Briarcrest Junior Public School,0,10,24,26,30,90,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.580075285, 43.666465768)}"
383,4436,St. Cyril's Before & After School Programme,Non Profit Agency,18 KEMPFORD BLVD,M2N 2B9,18,(416) 222-0151,Catholic Elementary School,St. Cyril's Separate School,0,0,0,26,60,86,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.416627978, 43.776953517)}"
384,4543,Network Child Care Services - Ossington Avenue South,Non Profit Agency,720 OSSINGTON AVE,M6G 3T7,9,(416) 530-0722x4032,Place of Worship,Ossington Avenue Baptist Church,0,15,24,0,0,39,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.425631413, 43.661611745)}"
385,4545,Northlea Community Child Care,Non Profit Agency,305 RUMSEY RD,M4G 1R4,15,(416) 424-2890,Public Elementary School,Northlea Public School,0,15,24,65,75,179,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.369662892, 43.71444366)}"
386,4547,N.Y.A.D. Corvette,Non Profit Agency,30 CORVETTE AVE,M1K 3G2,20,(416) 266-4990,Public Elementary School,Corvette Junior Public School,10,10,16,52,60,148,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.262162924, 43.72649371)}"
387,4565,Life-Bridge Child Care,Non Profit Agency,330 UNIVERSITY AVE,M5G 1R8,10,(416) 552-6323,Office Building,Canada Life Building,10,15,32,0,0,57,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.387577254, 43.651696608)}"
388,4571,The Squirrels' Nest Child Care Centre,Non Profit Agency,1305 ELLESMERE RD,M1P 2Y2,21,(416) 438-6383,Purpose Built,,10,25,32,26,30,123,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.264155035, 43.769038519)}"
389,4590,Garderie Chez Tante Laure,Non Profit Agency,339 ALTON TOWERS CIR,M1V 4L3,23,(416) 284-7185,Public Elementary (French),Ecole Elementaire Laure-Riese,0,10,24,26,30,90,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.27742207, 43.822462605)}"
390,4637,Jewish Russian Community Centre Preschool & Day Care,Non Profit Agency,5950 BATHURST ST,M2R 1Y9,6,(416) 222-7105x501,High Rise Apartment,,0,15,24,24,0,63,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4460923651, 43.7833167719)}"
391,4680,Woodgreen Community Services (Riverdale Child Care),Non Profit Agency,1094 GERRARD ST E,M4M 2A1,14,(416) 645-6000x1158,Public High School,Riverdale Collegiate Institue,10,15,24,0,0,49,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.334859821, 43.670047694)}"
392,4708,North York Little Prints Daycare,Non Profit Agency,20 YORK MILLS RD,M2P 2C2,15,(416) 229-0572,Other,,20,30,40,0,0,90,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.404700689, 43.744584933)}"
393,4714,Malvern Early Learning & Child Care Centre,Public (City Operated) Agency,1321 NEILSON RD,M1B 3C2,25,(416) 392-3766,Purpose Built,,10,20,32,0,0,62,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.218864561, 43.808288056)}"
394,4745,Downtown Montessori At Simcoe Place,Non Profit Agency,200 FRONT ST W,M5V 3K2,10,(416) 340-8757,Other,Simcoe Place,12,15,32,0,0,59,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3855368173, 43.6449103221)}"
395,4750,First Stage - North Albion,Non Profit Agency,2580 KIPLING AVE,M9V 3B2,1,(416) 394-4688,Public High School,North Albion Collegiate Institute,10,15,16,0,0,41,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5851460803, 43.7471501635)}"
396,4839,Macaulay - Humberwood,Non Profit Agency,850 HUMBERWOOD BLVD,M9W 7A6,1,(416) 394-4766,Catholic Elementary School,Humberwood Downs / Holy Child Catholic School,0,15,40,78,90,223,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.619181875, 43.728885862)}"
397,4847,Centennial College Early Childhood Education Centre(550 Mortimer),Non Profit Agency,550 MORTIMER AVE,M4J 5C2,14,(416) 289-5104,Purpose Built,Centennial College Of Applied Arts & Technology,10,15,32,0,0,57,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.327313556, 43.6906543865)}"
398,4849,Macaulay Child Development Centre - Keelesdale,Non Profit Agency,200 BICKNELL AVE,M6M 4G9,5,(416) 789-7441,Public Elementary School,Keelesdale Junior Public School,0,0,24,52,45,121,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4769495776, 43.6869656849)}"
399,4936,Sheppard Business Park Child Care Centre,Commercial Agency,1220 SHEPPARD AVE E,M2K 2S5,17,(416) 499-1499,Other,,0,30,48,0,0,78,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3679681357, 43.7743360277)}"
400,4937,Elkhorn Junior Y - (Ymca),Non Profit Agency,10 ELKHORN DR,M2K 1J3,17,(416) 229-6324,Public Elementary School,Elkhorn Public School,0,0,16,52,90,158,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3800656765, 43.7712239993)}"
401,4965,Maurice Cody Child Care,Non Profit Agency,364 BELSIZE DR,M4S 1N2,15,(416) 484-4881,Public Elementary School,Maurice Cody Public School,0,0,0,130,255,385,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.377679017, 43.704814314000004)}"
402,4970,St. Lawrence Infant Toddler Centre (4 Market Street),Non Profit Agency,4 MARKET ST,M5E 1M6,10,(416) 363-5989,High Rise Apartment,,20,20,0,0,0,40,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3717269251, 43.647716384)}"
403,5070,Muppets Infant & Toddler Centre 312,Commercial Agency,312 MAIN ST,M4C 4X7,19,(416) 693-9879,House,,10,15,38,0,0,63,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.302289412, 43.688600533)}"
404,5111,St. Stephen's Waterfront Child Care Centre (635 Queen's Quay West),Non Profit Agency,635 QUEENS QUAY W,M5V 3G3,10,(416) 925-2103x1756,Public Elementary School,Waterfront Public School,0,0,40,52,60,152,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.397187595, 43.635748811000006)}"
405,5166,Learning Jungle School - Briarcrest Manor,Commercial Agency,1982 ISLINGTON AVE,M9P 3N5,2,(416) 244-8691,Multi Human Services Facility,,6,10,29,0,0,45,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.5462608529, 43.6953070741)}"
406,5300,Orde Day Care Satellite (St. Patrick Street),Non Profit Agency,132 ST PATRICK ST,M5T 1V1,10,(416) 559-0040,Public High School,Contact Alternative School,10,15,24,0,0,49,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.390393903, 43.653765729)}"
407,5406,Tic Toc Day Care Centre Inc,Commercial Agency,1117 BIRCHMOUNT RD,M1K 1S6,21,(416) 755-1789,House,,10,10,32,0,0,52,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.280577203, 43.7380360183)}"
408,5468,Growing Tykes Learning Centre  910 Markham Road,Non Profit Agency,910 MARKHAM RD,M1H 2Y2,24,(416) 438-4088,Purpose Built,Growing Tykes Learning Centre,30,40,64,0,15,149,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2294634161, 43.7690072784)}"
409,5543,Millwood Jr Ymca,Non Profit Agency,222 MILL RD,M9C 1Y2,2,(416) 622-6331,Public Elementary School,Millwood Public School,0,0,16,39,60,115,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.576914825, 43.633409635)}"
410,5702,Gilder Satellite Early Learning & Child Care Centre,Public (City Operated) Agency,47 GILDER DR,M1K 4P7,21,(416) 392-3766,Low Rise Apartment,,0,0,16,0,0,16,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2553148807, 43.7363547556)}"
411,5792,Courtleigh Place Child Care Centre,Commercial Agency,135 FENELON DR,M3A 3K7,16,(416) 446-2875,High Rise Apartment,,10,25,24,0,0,59,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.337948675, 43.7628388267)}"
412,5808,Scarborough Day Nursery School,Commercial Agency,51 EASTWOOD AVE,M1N 3G9,20,(416) 698-5833,House,,0,0,20,24,30,74,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.2675415452, 43.6919842617)}"
413,5828,Muppets Children's Centre 314,Commercial Agency,314 MAIN ST,M4C 4X7,19,(416) 690-8668,House,,10,10,32,0,0,52,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.30233504, 43.688667147)}"
414,5834,Rockford Child Care,Non Profit Agency,60 ROCKFORD RD,M2R 3A7,6,(416) 663-6286,Public Elementary School,Rockford Public School,0,15,24,52,75,166,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.452441411, 43.785800519)}"
415,5847,"Studio 1,2,3 Early Learning Centre",Non Profit Agency,401 RICHMOND ST W,M5V 3A8,10,(416) 343-0093,Other,401 Richmond,4,10,16,0,0,30,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.39474843270001, 43.6477554326)}"
416,5861,Harmony Childcare Centre,Non Profit Agency,124 NORTHCLIFFE BLVD,M6E 3K4,9,(416) 656-8902,Catholic Elementary School,St. Clair Catholic School,0,0,40,39,60,139,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.441554842, 43.6794200483)}"
417,5863,Institute Of Child Study After School Daycare,Non Profit Agency,45 WALMER RD,M5R 2X2,11,(416) 934-4512,Other,University Of Toronto,0,0,24,0,30,54,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.405875493, 43.669613071)}"
418,5871,St. Alphonsus,Non Profit Agency,540 ST CLAIR AVE W,M6C 1A4,12,(416) 476-6220,Place of Worship,St. Alphonsus Catholic Church,0,10,32,0,15,57,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4202884279, 43.6830928049)}"
419,5873,Hippo Nursery School,Non Profit Agency,729 ST CLAIR AVE W,M6C 1B2,12,(416) 651-6718,Place of Worship,St. Matthews United Church,0,10,32,0,0,42,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.4274778008, 43.681141402)}"
420,5878,Bennington Heights Child Care Centre,Commercial Agency,76 BENNINGTON HEIGHTS DR,M4G 1B1,15,(416) 423-6522,Public Elementary School,Bennington Heights Public School,0,15,24,0,0,39,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.368778086, 43.693985401)}"
421,5897,Seneca Hill Centre For Early Learning,Commercial Agency,350 SENECA HILL DR,M2J 4S7,17,(416) 499-5112x221,High Rise Apartment,,20,20,40,10,0,90,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.3561321835, 43.7907821979)}"
422,5908,St. Monica's Satellite (Central Eglinton),Non Profit Agency,14 BROADWAY AVE,M4P 1T4,15,(416) 440-0383,Catholic Elementary School,St. Monica's Catholic School,0,0,0,26,30,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.397627701, 43.710159268)}"
423,5958,Children's Playgarden /Toronto Military Family Resource Centre,Non Profit Agency,5 YUKON LANE,M3K 0A1,6,(416) 633-6200x4312,Other,,10,15,24,0,0,49,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.4702196116, 43.7504570812)}"
424,6103,Withrow Child Care Centre,Non Profit Agency,25 BAIN AVE,M4K 1E5,14,(416) 463-1457,Public Elementary School,Withrow Public School,0,0,24,52,75,151,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.352129661, 43.670460463)}"
425,6366,Bessborough Child Care Centre,Non Profit Agency,211 BESSBOROUGH DR,M4G 3K2,15,(416) 467-0389,Public Elementary School,Bessborough Drive Public School,0,0,0,39,71,110,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.370135208, 43.707214734)}"
426,6374,Children's Creative Corner Co-Op Nursery School,Non Profit Agency,125 EVELYN CRES,M6P 3E3,4,(416) 769-4938,Public High School,Western Technical Commercial School,0,0,16,0,0,16,N,06JUN22,"{'type': 'Point', 'coordinates': (-79.474581515, 43.657091487)}"
427,6382,John G. Althouse - Princess Margaret,Non Profit Agency,65 TROMLEY DR,M9B 5Y7,2,(416) 394-6989,Public Elementary School,Princess Margaret Junior Public School,0,0,0,39,75,114,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.559057753, 43.671222028)}"
428,6384,John G. Althouse B & A School Program,Non Profit Agency,130 LLOYD MANOR RD,M9B 5K1,2,(416) 394-6989,Public Middle School,John G. Althouse Middle School,0,0,0,0,30,30,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.554008773, 43.668305319)}"
429,6390,Plasp Father Serra Catholic School,Non Profit Agency,111 SUN ROW DR,M9P 3J3,2,(888) 739-4102,Catholic Elementary School,Father Serra Catholic School,0,0,0,26,30,56,Y,06JUN22,"{'type': 'Point', 'coordinates': (-79.537018133, 43.685944235)}"
